"COMUNA","SEMANA","MES","PERIODO","total"
"La Candelaria",18,5,2018,113
"La Candelaria",19,5,2014,164
"La Candelaria",19,5,2015,215
"La Candelaria",19,5,2016,152
"La Candelaria",19,5,2017,154
"La Candelaria",19,5,2018,151
"La Candelaria",20,5,2014,165
"La Candelaria",20,5,2015,201
"La Candelaria",20,5,2016,184
"La Candelaria",20,5,2017,163
"La Candelaria",20,5,2018,152
"La Candelaria",21,5,2014,168
"La Candelaria",21,5,2015,165
"La Candelaria",21,5,2016,181
"La Candelaria",21,5,2017,164
"La Candelaria",21,5,2018,160
"La Candelaria",22,5,2014,163
"La Candelaria",22,5,2015,190
"La Candelaria",22,5,2016,23
"La Candelaria",22,5,2017,62
"La Candelaria",22,5,2018,92
"La Candelaria",22,6,2014,7
"La Candelaria",22,6,2016,124
"La Candelaria",22,6,2017,80
"La Candelaria",22,6,2018,65
"La Candelaria",23,6,2014,189
"La Candelaria",23,6,2015,216
"La Candelaria",23,6,2016,153
"La Candelaria",23,6,2017,171
"La Candelaria",23,6,2018,132
"La Candelaria",24,6,2014,179
"La Candelaria",24,6,2015,158
"La Candelaria",24,6,2016,164
"La Candelaria",24,6,2017,191
"La Candelaria",24,6,2018,150
"La Candelaria",25,6,2014,178
"La Candelaria",25,6,2015,176
"La Candelaria",25,6,2016,197
"La Candelaria",25,6,2017,123
"La Candelaria",25,6,2018,175
"La Candelaria",26,6,2014,148
"La Candelaria",26,6,2015,161
"La Candelaria",26,6,2016,93
"La Candelaria",26,6,2017,107
"La Candelaria",26,6,2018,131
"La Candelaria",26,7,2016,65
"La Candelaria",26,7,2017,20
"La Candelaria",26,7,2018,5
"La Candelaria",27,6,2014,11
"La Candelaria",27,6,2015,46
"La Candelaria",27,7,2014,142
"La Candelaria",27,7,2015,121
"La Candelaria",27,7,2016,142
"La Candelaria",27,7,2017,150
"La Candelaria",27,7,2018,122
"La Candelaria",28,7,2014,183
"La Candelaria",28,7,2015,198
"La Candelaria",28,7,2016,159
"La Candelaria",28,7,2017,189
"La Candelaria",28,7,2018,156
"La Candelaria",29,7,2014,175
"La Candelaria",29,7,2015,217
"La Candelaria",29,7,2016,168
"La Candelaria",29,7,2017,186
"La Candelaria",29,7,2018,141
"La Candelaria",30,7,2014,194
"La Candelaria",30,7,2015,158
"La Candelaria",30,7,2016,191
"La Candelaria",30,7,2017,173
"La Candelaria",30,7,2018,174
"La Candelaria",31,7,2014,102
"La Candelaria",31,7,2015,173
"La Candelaria",31,7,2017,31
"La Candelaria",31,7,2018,50
"La Candelaria",31,8,2014,81
"La Candelaria",31,8,2015,39
"La Candelaria",31,8,2016,203
"La Candelaria",31,8,2017,185
"La Candelaria",31,8,2018,119
"La Candelaria",32,8,2014,193
"La Candelaria",32,8,2015,179
"La Candelaria",32,8,2016,192
"La Candelaria",32,8,2017,159
"La Candelaria",32,8,2018,144
"La Candelaria",33,8,2014,168
"La Candelaria",33,8,2015,172
"La Candelaria",33,8,2016,169
"La Candelaria",33,8,2017,201
"La Candelaria",33,8,2018,178
"La Candelaria",34,8,2014,159
"La Candelaria",34,8,2015,152
"La Candelaria",34,8,2016,190
"La Candelaria",34,8,2017,164
"La Candelaria",34,8,2018,167
"La Candelaria",35,8,2014,177
"La Candelaria",35,8,2015,186
"La Candelaria",35,8,2016,75
"La Candelaria",35,8,2017,93
"La Candelaria",35,8,2018,147
"La Candelaria",35,9,2016,95
"La Candelaria",35,9,2017,63
"La Candelaria",35,9,2018,22
"La Candelaria",36,8,2015,29
"La Candelaria",36,9,2014,168
"La Candelaria",36,9,2015,161
"La Candelaria",36,9,2016,194
"La Candelaria",36,9,2017,166
"La Candelaria",36,9,2018,184
"La Candelaria",37,9,2014,163
"La Candelaria",37,9,2015,203
"La Candelaria",37,9,2016,188
"La Candelaria",37,9,2017,186
"La Candelaria",37,9,2018,167
"La Candelaria",38,9,2014,194
"La Candelaria",38,9,2015,189
"La Candelaria",38,9,2016,167
"La Candelaria",38,9,2017,190
"La Candelaria",38,9,2018,181
"La Candelaria",39,9,2014,176
"La Candelaria",39,9,2015,185
"La Candelaria",39,9,2016,143
"La Candelaria",39,9,2017,158
"La Candelaria",39,9,2018,195
"La Candelaria",39,10,2016,35
"La Candelaria",39,10,2017,9
"La Candelaria",40,9,2014,59
"La Candelaria",40,9,2015,93
"La Candelaria",40,10,2014,122
"La Candelaria",40,10,2015,112
"La Candelaria",40,10,2016,191
"La Candelaria",40,10,2017,159
"La Candelaria",40,10,2018,176
"La Candelaria",41,10,2014,147
"La Candelaria",41,10,2015,192
"La Candelaria",41,10,2016,160
"La Candelaria",41,10,2017,170
"La Candelaria",41,10,2018,186
"La Candelaria",42,10,2014,155
"La Candelaria",42,10,2015,177
"La Candelaria",42,10,2016,175
"La Candelaria",42,10,2017,155
"La Candelaria",42,10,2018,146
"La Candelaria",43,10,2014,176
"La Candelaria",43,10,2015,204
"La Candelaria",43,10,2016,168
"La Candelaria",43,10,2017,175
"La Candelaria",43,10,2018,167
"La Candelaria",44,10,2014,127
"La Candelaria",44,10,2015,188
"La Candelaria",44,10,2016,29
"La Candelaria",44,10,2017,72
"La Candelaria",44,10,2018,85
"La Candelaria",44,11,2014,39
"La Candelaria",44,11,2015,8
"La Candelaria",44,11,2016,160
"La Candelaria",44,11,2017,140
"La Candelaria",44,11,2018,92
"La Candelaria",45,11,2014,160
"La Candelaria",45,11,2015,179
"La Candelaria",45,11,2016,164
"La Candelaria",45,11,2017,137
"La Candelaria",45,11,2018,122
"La Candelaria",46,11,2014,146
"La Candelaria",46,11,2015,188
"La Candelaria",46,11,2016,164
"La Candelaria",46,11,2017,171
"La Candelaria",46,11,2018,177
"La Candelaria",47,11,2014,174
"La Candelaria",47,11,2015,155
"La Candelaria",47,11,2016,166
"La Candelaria",47,11,2017,173
"La Candelaria",47,11,2018,207
"La Candelaria",48,11,2014,176
"La Candelaria",48,11,2015,201
"La Candelaria",48,11,2016,71
"La Candelaria",48,11,2017,113
"La Candelaria",48,11,2018,131
"La Candelaria",48,12,2016,84
"La Candelaria",48,12,2017,58
"La Candelaria",48,12,2018,54
"La Candelaria",49,11,2015,25
"La Candelaria",49,12,2014,190
"La Candelaria",49,12,2015,190
"La Candelaria",49,12,2016,168
"La Candelaria",49,12,2017,162
"La Candelaria",49,12,2018,171
"La Candelaria",50,12,2014,176
"La Candelaria",50,12,2015,185
"La Candelaria",50,12,2016,183
"La Candelaria",50,12,2017,150
"La Candelaria",50,12,2018,185
"La Candelaria",51,12,2014,200
"La Candelaria",51,12,2015,215
"La Candelaria",51,12,2016,180
"La Candelaria",51,12,2017,196
"La Candelaria",51,12,2018,185
"La Candelaria",52,1,2017,7
"La Candelaria",52,12,2014,135
"La Candelaria",52,12,2015,167
"La Candelaria",52,12,2016,134
"La Candelaria",52,12,2017,115
"La Candelaria",52,12,2018,118
"La Candelaria",53,1,2016,23
"La Candelaria",53,12,2015,88
"Laureles Estadio",1,1,2014,31
"Laureles Estadio",1,1,2015,16
"Laureles Estadio",1,1,2016,60
"Laureles Estadio",1,1,2017,49
"Laureles Estadio",1,1,2018,65
"Laureles Estadio",1,12,2014,35
"Laureles Estadio",1,12,2018,5
"Laureles Estadio",2,1,2014,50
"Laureles Estadio",2,1,2015,51
"Laureles Estadio",2,1,2016,73
"Laureles Estadio",2,1,2017,76
"Laureles Estadio",2,1,2018,64
"Laureles Estadio",3,1,2014,75
"Laureles Estadio",3,1,2015,80
"Laureles Estadio",3,1,2016,81
"Laureles Estadio",3,1,2017,95
"Laureles Estadio",3,1,2018,108
"Laureles Estadio",4,1,2014,84
"Laureles Estadio",4,1,2015,94
"Laureles Estadio",4,1,2016,72
"Laureles Estadio",4,1,2017,103
"Laureles Estadio",4,1,2018,84
"Laureles Estadio",5,1,2014,82
"Laureles Estadio",5,1,2015,66
"Laureles Estadio",5,1,2017,37
"Laureles Estadio",5,1,2018,31
"Laureles Estadio",5,2,2014,23
"Laureles Estadio",5,2,2015,5
"Laureles Estadio",5,2,2016,111
"Laureles Estadio",5,2,2017,54
"Laureles Estadio",5,2,2018,53
"Laureles Estadio",6,2,2014,104
"Laureles Estadio",6,2,2015,96
"Laureles Estadio",6,2,2016,93
"Laureles Estadio",6,2,2017,89
"Laureles Estadio",6,2,2018,98
"Laureles Estadio",7,2,2014,117
"Laureles Estadio",7,2,2015,96
"Laureles Estadio",7,2,2016,101
"Laureles Estadio",7,2,2017,135
"Laureles Estadio",7,2,2018,104
"Laureles Estadio",8,2,2014,87
"Laureles Estadio",8,2,2015,95
"Laureles Estadio",8,2,2016,87
"Laureles Estadio",8,2,2017,121
"Laureles Estadio",8,2,2018,111
"Laureles Estadio",9,2,2014,77
"Laureles Estadio",9,2,2015,75
"Laureles Estadio",9,2,2016,20
"Laureles Estadio",9,2,2017,33
"Laureles Estadio",9,2,2018,37
"Laureles Estadio",9,3,2014,28
"Laureles Estadio",9,3,2015,12
"Laureles Estadio",9,3,2016,92
"Laureles Estadio",9,3,2017,63
"Laureles Estadio",9,3,2018,43
"Laureles Estadio",10,3,2014,112
"Laureles Estadio",10,3,2015,111
"Laureles Estadio",10,3,2016,115
"Laureles Estadio",10,3,2017,111
"Laureles Estadio",10,3,2018,84
"Laureles Estadio",11,3,2014,109
"Laureles Estadio",11,3,2015,99
"Laureles Estadio",11,3,2016,101
"Laureles Estadio",11,3,2017,113
"Laureles Estadio",11,3,2018,94
"Laureles Estadio",12,3,2014,93
"Laureles Estadio",12,3,2015,95
"Laureles Estadio",12,3,2016,54
"Laureles Estadio",12,3,2017,81
"Laureles Estadio",12,3,2018,82
"Laureles Estadio",13,3,2014,102
"Laureles Estadio",13,3,2015,103
"Laureles Estadio",13,3,2016,62
"Laureles Estadio",13,3,2017,77
"Laureles Estadio",13,3,2018,42
"Laureles Estadio",13,4,2016,32
"Laureles Estadio",13,4,2017,20
"Laureles Estadio",13,4,2018,2
"Laureles Estadio",14,3,2014,9
"Laureles Estadio",14,3,2015,27
"Laureles Estadio",14,4,2014,110
"Laureles Estadio",14,4,2015,29
"Laureles Estadio",14,4,2016,121
"Laureles Estadio",14,4,2017,73
"Laureles Estadio",14,4,2018,93
"Laureles Estadio",15,4,2014,103
"Laureles Estadio",15,4,2015,120
"Laureles Estadio",15,4,2016,102
"Laureles Estadio",15,4,2017,91
"Laureles Estadio",15,4,2018,84
"Laureles Estadio",16,4,2014,44
"Laureles Estadio",16,4,2015,103
"Laureles Estadio",16,4,2016,82
"Laureles Estadio",16,4,2017,84
"Laureles Estadio",16,4,2018,101
"Laureles Estadio",17,4,2014,89
"Laureles Estadio",17,4,2015,118
"Laureles Estadio",17,4,2016,94
"Laureles Estadio",17,4,2017,107
"Laureles Estadio",17,4,2018,86
"Laureles Estadio",17,5,2016,12
"Laureles Estadio",18,4,2014,44
"Laureles Estadio",18,4,2015,59
"Laureles Estadio",18,4,2018,9
"Laureles Estadio",18,5,2014,45
"Laureles Estadio",18,5,2015,24
"Laureles Estadio",18,5,2016,118
"Laureles Estadio",18,5,2017,82
"Laureles Estadio",18,5,2018,60
"Laureles Estadio",19,5,2014,105
"Laureles Estadio",19,5,2015,104
"Laureles Estadio",19,5,2016,101
"Laureles Estadio",19,5,2017,92
"Laureles Estadio",19,5,2018,94
"Laureles Estadio",20,5,2014,90
"Laureles Estadio",20,5,2015,105
"Laureles Estadio",20,5,2016,95
"Laureles Estadio",20,5,2017,96
"Laureles Estadio",20,5,2018,87
"Laureles Estadio",21,5,2014,111
"Laureles Estadio",21,5,2015,103
"Laureles Estadio",21,5,2016,78
"Laureles Estadio",21,5,2017,90
"Laureles Estadio",21,5,2018,105
"Laureles Estadio",22,5,2014,91
"Laureles Estadio",22,5,2015,116
"Laureles Estadio",22,5,2016,10
"Laureles Estadio",22,5,2017,47
"Laureles Estadio",22,5,2018,47
"Laureles Estadio",22,6,2014,7
"Laureles Estadio",22,6,2016,52
"Laureles Estadio",22,6,2017,60
"Laureles Estadio",22,6,2018,38
"Laureles Estadio",23,6,2014,98
"Laureles Estadio",23,6,2015,102
"Laureles Estadio",23,6,2016,66
"Laureles Estadio",23,6,2017,105
"Laureles Estadio",23,6,2018,75
"Laureles Estadio",24,6,2014,99
"Laureles Estadio",24,6,2015,84
"Laureles Estadio",24,6,2016,105
"Laureles Estadio",24,6,2017,90
"Laureles Estadio",24,6,2018,84
"Laureles Estadio",25,6,2014,83
"Laureles Estadio",25,6,2015,93
"Laureles Estadio",25,6,2016,97
"Laureles Estadio",25,6,2017,85
"Laureles Estadio",25,6,2018,85
"Laureles Estadio",26,6,2014,81
"Laureles Estadio",26,6,2015,84
"Laureles Estadio",26,6,2016,50
"Laureles Estadio",26,6,2017,72
"Laureles Estadio",26,6,2018,81
"Laureles Estadio",26,7,2016,31
"Laureles Estadio",26,7,2017,22
"Laureles Estadio",26,7,2018,4
"Laureles Estadio",27,6,2014,6
"Laureles Estadio",27,6,2015,15
"Laureles Estadio",27,7,2014,87
"Laureles Estadio",27,7,2015,67
"Laureles Estadio",27,7,2016,102
"Laureles Estadio",27,7,2017,85
"Laureles Estadio",27,7,2018,61
"Laureles Estadio",28,7,2014,100
"Laureles Estadio",28,7,2015,91
"Laureles Estadio",28,7,2016,94
"Laureles Estadio",28,7,2017,83
"Laureles Estadio",28,7,2018,77
"Laureles Estadio",29,7,2014,86
"Laureles Estadio",29,7,2015,84
"Laureles Estadio",29,7,2016,93
"Laureles Estadio",29,7,2017,106
"Laureles Estadio",29,7,2018,84
"Laureles Estadio",30,7,2014,84
"Laureles Estadio",30,7,2015,68
"Laureles Estadio",30,7,2016,107
"Laureles Estadio",30,7,2017,114
"Laureles Estadio",30,7,2018,97
"Laureles Estadio",31,7,2014,50
"Laureles Estadio",31,7,2015,97
"Laureles Estadio",31,7,2017,19
"Laureles Estadio",31,7,2018,28
"Laureles Estadio",31,8,2014,37
"Laureles Estadio",31,8,2015,23
"Laureles Estadio",31,8,2016,109
"Laureles Estadio",31,8,2017,93
"Laureles Estadio",31,8,2018,67
"Laureles Estadio",32,8,2014,88
"Laureles Estadio",32,8,2015,110
"Laureles Estadio",32,8,2016,93
"Laureles Estadio",32,8,2017,106
"Laureles Estadio",32,8,2018,73
"Laureles Estadio",33,8,2014,101
"Laureles Estadio",33,8,2015,91
"Laureles Estadio",33,8,2016,101
"Laureles Estadio",33,8,2017,120
"Laureles Estadio",33,8,2018,88
"Laureles Estadio",34,8,2014,74
"Laureles Estadio",34,8,2015,79
"Laureles Estadio",34,8,2016,100
"Laureles Estadio",34,8,2017,104
"Laureles Estadio",34,8,2018,73
"Laureles Estadio",35,8,2014,109
"Laureles Estadio",35,8,2015,111
"Laureles Estadio",35,8,2016,33
"Laureles Estadio",35,8,2017,54
"Laureles Estadio",35,8,2018,71
"Laureles Estadio",35,9,2016,62
"Laureles Estadio",35,9,2017,41
"Laureles Estadio",35,9,2018,15
"Laureles Estadio",36,8,2015,15
"Laureles Estadio",36,9,2014,80
"Laureles Estadio",36,9,2015,90
"Laureles Estadio",36,9,2016,101
"Laureles Estadio",36,9,2017,101
"Laureles Estadio",36,9,2018,88
"Laureles Estadio",37,9,2014,96
"Laureles Estadio",37,9,2015,118
"Laureles Estadio",37,9,2016,111
"Laureles Estadio",37,9,2017,89
"Laureles Estadio",37,9,2018,94
"Laureles Estadio",38,9,2014,91
"Laureles Estadio",38,9,2015,104
"Laureles Estadio",38,9,2016,110
"Laureles Estadio",38,9,2017,82
"Laureles Estadio",38,9,2018,84
"Laureles Estadio",39,9,2014,84
"Laureles Estadio",39,9,2015,89
"Laureles Estadio",39,9,2016,87
"Laureles Estadio",39,9,2017,93
"Laureles Estadio",39,9,2018,99
"Laureles Estadio",39,10,2016,18
"Laureles Estadio",39,10,2017,9
"Laureles Estadio",40,9,2014,22
"Laureles Estadio",40,9,2015,45
"Laureles Estadio",40,10,2014,71
"Laureles Estadio",40,10,2015,48
"Laureles Estadio",40,10,2016,105
"Laureles Estadio",40,10,2017,102
"Laureles Estadio",40,10,2018,97
"Laureles Estadio",41,10,2014,85
"Laureles Estadio",41,10,2015,92
"Laureles Estadio",41,10,2016,90
"Laureles Estadio",41,10,2017,76
"Laureles Estadio",41,10,2018,94
"Laureles Estadio",42,10,2014,80
"Laureles Estadio",42,10,2015,86
"Laureles Estadio",42,10,2016,90
"Laureles Estadio",42,10,2017,89
"Laureles Estadio",42,10,2018,93
"Laureles Estadio",43,10,2014,87
"Laureles Estadio",43,10,2015,102
"Laureles Estadio",43,10,2016,107
"Laureles Estadio",43,10,2017,86
"Laureles Estadio",43,10,2018,89
"Laureles Estadio",44,10,2014,57
"Laureles Estadio",44,10,2015,83
"Laureles Estadio",44,10,2016,19
"Laureles Estadio",44,10,2017,32
"Laureles Estadio",44,10,2018,57
"Laureles Estadio",44,11,2014,22
"Laureles Estadio",44,11,2015,3
"Laureles Estadio",44,11,2016,72
"Laureles Estadio",44,11,2017,53
"Laureles Estadio",44,11,2018,44
"Laureles Estadio",45,11,2014,78
"Laureles Estadio",45,11,2015,101
"Laureles Estadio",45,11,2016,89
"Laureles Estadio",45,11,2017,79
"Laureles Estadio",45,11,2018,82
"Laureles Estadio",46,11,2014,90
"Laureles Estadio",46,11,2015,107
"Laureles Estadio",46,11,2016,106
"Laureles Estadio",46,11,2017,103
"Laureles Estadio",46,11,2018,72
"Laureles Estadio",47,11,2014,76
"Laureles Estadio",47,11,2015,96
"Laureles Estadio",47,11,2016,113
"Laureles Estadio",47,11,2017,88
"Laureles Estadio",47,11,2018,81
"Laureles Estadio",48,11,2014,91
"Laureles Estadio",48,11,2015,101
"Laureles Estadio",48,11,2016,31
"Laureles Estadio",48,11,2017,50
"Laureles Estadio",48,11,2018,47
"Laureles Estadio",48,12,2016,51
"Laureles Estadio",48,12,2017,37
"Laureles Estadio",48,12,2018,20
"Laureles Estadio",49,11,2015,7
"Laureles Estadio",49,12,2014,89
"Laureles Estadio",49,12,2015,93
"Laureles Estadio",49,12,2016,73
"Laureles Estadio",49,12,2017,105
"Laureles Estadio",49,12,2018,74
"Laureles Estadio",50,12,2014,77
"Laureles Estadio",50,12,2015,111
"Laureles Estadio",50,12,2016,102
"Laureles Estadio",50,12,2017,94
"Laureles Estadio",50,12,2018,68
"Laureles Estadio",51,12,2014,81
"Laureles Estadio",51,12,2015,106
"Laureles Estadio",51,12,2016,90
"Laureles Estadio",51,12,2017,105
"Laureles Estadio",51,12,2018,92
"Laureles Estadio",52,1,2017,4
"Laureles Estadio",52,12,2014,81
"Laureles Estadio",52,12,2015,75
"Laureles Estadio",52,12,2016,69
"Laureles Estadio",52,12,2017,62
"Laureles Estadio",52,12,2018,74
"Laureles Estadio",53,1,2016,20
"Laureles Estadio",53,12,2015,35
"Manrique",1,1,2014,24
"Manrique",1,1,2015,12
"Manrique",1,1,2016,14
"Manrique",1,1,2017,21
"Manrique",1,1,2018,22
"Manrique",1,12,2014,10
"Manrique",1,12,2018,6
"Manrique",2,1,2014,19
"Manrique",2,1,2015,24
"Manrique",2,1,2016,23
"Manrique",2,1,2017,26
"Manrique",2,1,2018,12
"Manrique",3,1,2014,17
"Manrique",3,1,2015,20
"Manrique",3,1,2016,28
"Manrique",3,1,2017,19
"Manrique",3,1,2018,19
"Manrique",4,1,2014,14
"Manrique",4,1,2015,17
"Manrique",4,1,2016,13
"Manrique",4,1,2017,20
"Manrique",4,1,2018,14
"Manrique",5,1,2014,14
"Manrique",5,1,2015,17
"Manrique",5,1,2017,8
"Manrique",5,1,2018,3
"Manrique",5,2,2014,10
"Manrique",5,2,2015,6
"Manrique",5,2,2016,18
"Manrique",5,2,2017,19
"Manrique",5,2,2018,8
"Manrique",6,2,2014,23
"Manrique",6,2,2015,30
"Manrique",6,2,2016,28
"Manrique",6,2,2017,24
"Manrique",6,2,2018,15
"Manrique",7,2,2014,26
"Manrique",7,2,2015,26
"Manrique",7,2,2016,27
"Manrique",7,2,2017,19
"Manrique",7,2,2018,22
"Manrique",8,2,2014,26
"Manrique",8,2,2015,23
"Manrique",8,2,2016,22
"Manrique",8,2,2017,24
"Manrique",8,2,2018,28
"Manrique",9,2,2014,20
"Manrique",9,2,2015,28
"Manrique",9,2,2016,4
"Manrique",9,2,2017,6
"Manrique",9,2,2018,10
"Manrique",9,3,2014,8
"Manrique",9,3,2015,2
"Manrique",9,3,2016,22
"Manrique",9,3,2017,19
"Manrique",9,3,2018,15
"Manrique",10,3,2014,23
"Manrique",10,3,2015,23
"Manrique",10,3,2016,23
"Manrique",10,3,2017,13
"Manrique",10,3,2018,17
"Manrique",11,3,2014,34
"Manrique",11,3,2015,34
"Manrique",11,3,2016,30
"Manrique",11,3,2017,30
"Manrique",11,3,2018,25
"Manrique",12,3,2014,34
"Manrique",12,3,2015,25
"Manrique",12,3,2016,15
"Manrique",12,3,2017,23
"Manrique",12,3,2018,27
"Manrique",13,3,2014,38
"Manrique",13,3,2015,24
"Manrique",13,3,2016,16
"Manrique",13,3,2017,17
"Manrique",13,3,2018,15
"Manrique",13,4,2016,9
"Manrique",13,4,2017,9
"Manrique",13,4,2018,3
"Manrique",14,3,2014,5
"Manrique",14,3,2015,3
"Manrique",14,4,2014,33
"Manrique",14,4,2015,10
"Manrique",14,4,2016,38
"Manrique",14,4,2017,26
"Manrique",14,4,2018,21
"Manrique",15,4,2014,29
"Manrique",15,4,2015,21
"Manrique",15,4,2016,28
"Manrique",15,4,2017,20
"Manrique",15,4,2018,11
"Manrique",16,4,2014,21
"Manrique",16,4,2015,30
"Manrique",16,4,2016,18
"Manrique",16,4,2017,25
"Manrique",16,4,2018,15
"Manrique",17,4,2014,28
"Manrique",17,4,2015,35
"Manrique",17,4,2016,17
"Manrique",17,4,2017,22
"Manrique",17,4,2018,16
"Manrique",17,5,2016,2
"Manrique",18,4,2014,8
"Manrique",18,4,2015,12
"Manrique",18,4,2018,3
"Manrique",18,5,2014,21
"Manrique",18,5,2015,18
"Manrique",18,5,2016,23
"Manrique",18,5,2017,36
"Manrique",18,5,2018,25
"Manrique",19,5,2014,23
"Manrique",19,5,2015,35
"Manrique",19,5,2016,32
"Manrique",19,5,2017,18
"Manrique",19,5,2018,15
"Manrique",20,5,2014,26
"Manrique",20,5,2015,34
"Manrique",20,5,2016,35
"Manrique",20,5,2017,23
"Manrique",20,5,2018,21
"Manrique",21,5,2014,29
"Manrique",21,5,2015,39
"Manrique",21,5,2016,23
"Manrique",21,5,2017,17
"Manrique",21,5,2018,26
"Manrique",22,5,2014,23
"Manrique",22,5,2015,27
"Manrique",22,5,2016,6
"Manrique",22,5,2017,12
"Manrique",22,5,2018,14
"Manrique",22,6,2014,6
"Manrique",22,6,2016,19
"Manrique",22,6,2017,14
"Manrique",22,6,2018,11
"Manrique",23,6,2014,32
"Manrique",23,6,2015,29
"Manrique",23,6,2016,29
"Manrique",23,6,2017,17
"Manrique",23,6,2018,18
"Manrique",24,6,2014,24
"Manrique",24,6,2015,20
"Manrique",24,6,2016,23
"Manrique",24,6,2017,23
"Manrique",24,6,2018,26
"Manrique",25,6,2014,35
"Manrique",25,6,2015,27
"Manrique",25,6,2016,24
"Manrique",25,6,2017,21
"Manrique",25,6,2018,27
"Manrique",26,6,2014,33
"Manrique",26,6,2015,26
"Manrique",26,6,2016,19
"Manrique",26,6,2017,9
"Manrique",26,6,2018,14
"Manrique",26,7,2016,16
"Manrique",26,7,2017,7
"Manrique",26,7,2018,4
"Manrique",27,6,2014,3
"Manrique",27,6,2015,10
"Manrique",27,7,2014,24
"Manrique",27,7,2015,14
"Manrique",27,7,2016,24
"Manrique",27,7,2017,21
"Manrique",27,7,2018,25
"Manrique",28,7,2014,24
"Manrique",28,7,2015,29
"Manrique",28,7,2016,25
"Manrique",28,7,2017,32
"Manrique",28,7,2018,22
"Manrique",29,7,2014,27
"Manrique",29,7,2015,27
"Manrique",29,7,2016,21
"Manrique",29,7,2017,21
"Manrique",29,7,2018,28
"Manrique",30,7,2014,20
"Manrique",30,7,2015,23
"Manrique",30,7,2016,26
"Manrique",30,7,2017,20
"Manrique",30,7,2018,27
"Manrique",31,7,2014,9
"Manrique",31,7,2015,22
"Manrique",31,7,2017,3
"Manrique",31,7,2018,6
"Manrique",31,8,2014,19
"Manrique",31,8,2015,11
"Manrique",31,8,2016,28
"Manrique",31,8,2017,15
"Manrique",31,8,2018,20
"Manrique",32,8,2014,31
"Manrique",32,8,2015,29
"Manrique",32,8,2016,18
"Manrique",32,8,2017,22
"Manrique",32,8,2018,25
"Manrique",33,8,2014,21
"Manrique",33,8,2015,25
"Manrique",33,8,2016,27
"Manrique",33,8,2017,15
"Manrique",33,8,2018,15
"Manrique",34,8,2014,30
"Manrique",34,8,2015,22
"Manrique",34,8,2016,20
"Manrique",34,8,2017,22
"Manrique",34,8,2018,22
"Manrique",35,8,2014,27
"Manrique",35,8,2015,26
"Manrique",35,8,2016,7
"Manrique",35,8,2017,14
"Manrique",35,8,2018,16
"Manrique",35,9,2016,16
"Manrique",35,9,2017,11
"Manrique",35,9,2018,8
"Manrique",36,8,2015,3
"Manrique",36,9,2014,22
"Manrique",36,9,2015,26
"Manrique",36,9,2016,24
"Manrique",36,9,2017,27
"Manrique",36,9,2018,25
"Manrique",37,9,2014,30
"Manrique",37,9,2015,37
"Manrique",37,9,2016,23
"Manrique",37,9,2017,29
"Manrique",37,9,2018,20
"Manrique",38,9,2014,33
"Manrique",38,9,2015,23
"Manrique",38,9,2016,21
"Manrique",38,9,2017,19
"Manrique",38,9,2018,31
"Manrique",39,9,2014,28
"Manrique",39,9,2015,28
"Manrique",39,9,2016,18
"Manrique",39,9,2017,12
"Manrique",39,9,2018,25
"Manrique",39,10,2016,8
"Manrique",39,10,2017,6
"Manrique",40,9,2014,8
"Manrique",40,9,2015,12
"Manrique",40,10,2014,20
"Manrique",40,10,2015,16
"Manrique",40,10,2016,33
"Manrique",40,10,2017,21
"Manrique",40,10,2018,24
"Manrique",41,10,2014,21
"Manrique",41,10,2015,34
"Manrique",41,10,2016,28
"Manrique",41,10,2017,17
"Manrique",41,10,2018,18
"Manrique",42,10,2014,25
"Manrique",42,10,2015,30
"Manrique",42,10,2016,36
"Manrique",42,10,2017,16
"Manrique",42,10,2018,19
"Manrique",43,10,2014,23
"Manrique",43,10,2015,31
"Manrique",43,10,2016,30
"Manrique",43,10,2017,21
"Manrique",43,10,2018,24
"Manrique",44,10,2014,16
"Manrique",44,10,2015,16
"Manrique",44,10,2016,1
"Manrique",44,10,2017,4
"Manrique",44,10,2018,16
"Manrique",44,11,2014,14
"Manrique",44,11,2015,6
"Manrique",44,11,2016,27
"Manrique",44,11,2017,18
