"","COMUNA","FECHA","PERIODO","MES","DIA","DIA_NOMBRE","total","DIA_NUM","pasted","especial"
"239","Aranjuez","2014-08-28T00:00:00.000Z",2014,8,28,"JUEVES   ",4,4,"28/8/2014",0
"240","Aranjuez","2014-08-29T00:00:00.000Z",2014,8,29,"VIERNES  ",11,5,"29/8/2014",0
"241","Aranjuez","2014-08-30T00:00:00.000Z",2014,8,30,"SÁBADO   ",6,6,"30/8/2014",0
"242","Aranjuez","2014-08-31T00:00:00.000Z",2014,8,31,"DOMINGO  ",3,7,"31/8/2014",0
"243","Aranjuez","2014-09-01T00:00:00.000Z",2014,9,1,"LUNES    ",7,1,"1/9/2014",0
"244","Aranjuez","2014-09-02T00:00:00.000Z",2014,9,2,"MARTES   ",7,2,"2/9/2014",0
"245","Aranjuez","2014-09-03T00:00:00.000Z",2014,9,3,"MIÉRCOLES",9,3,"3/9/2014",0
"246","Aranjuez","2014-09-04T00:00:00.000Z",2014,9,4,"JUEVES   ",3,4,"4/9/2014",0
"247","Aranjuez","2014-09-05T00:00:00.000Z",2014,9,5,"VIERNES  ",14,5,"5/9/2014",0
"248","Aranjuez","2014-09-06T00:00:00.000Z",2014,9,6,"SÁBADO   ",3,6,"6/9/2014",0
"249","Aranjuez","2014-09-07T00:00:00.000Z",2014,9,7,"DOMINGO  ",8,7,"7/9/2014",0
"250","Aranjuez","2014-09-08T00:00:00.000Z",2014,9,8,"LUNES    ",11,1,"8/9/2014",0
"251","Aranjuez","2014-09-09T00:00:00.000Z",2014,9,9,"MARTES   ",5,2,"9/9/2014",0
"252","Aranjuez","2014-09-10T00:00:00.000Z",2014,9,10,"MIÉRCOLES",8,3,"10/9/2014",0
"253","Aranjuez","2014-09-11T00:00:00.000Z",2014,9,11,"JUEVES   ",5,4,"11/9/2014",0
"254","Aranjuez","2014-09-12T00:00:00.000Z",2014,9,12,"VIERNES  ",9,5,"12/9/2014",0
"255","Aranjuez","2014-09-13T00:00:00.000Z",2014,9,13,"SÁBADO   ",6,6,"13/9/2014",0
"256","Aranjuez","2014-09-14T00:00:00.000Z",2014,9,14,"DOMINGO  ",5,7,"14/9/2014",0
"257","Aranjuez","2014-09-15T00:00:00.000Z",2014,9,15,"LUNES    ",8,1,"15/9/2014",0
"258","Aranjuez","2014-09-16T00:00:00.000Z",2014,9,16,"MARTES   ",5,2,"16/9/2014",0
"259","Aranjuez","2014-09-17T00:00:00.000Z",2014,9,17,"MIÉRCOLES",9,3,"17/9/2014",0
"260","Aranjuez","2014-09-18T00:00:00.000Z",2014,9,18,"JUEVES   ",9,4,"18/9/2014",0
"261","Aranjuez","2014-09-19T00:00:00.000Z",2014,9,19,"VIERNES  ",7,5,"19/9/2014",0
"262","Aranjuez","2014-09-20T00:00:00.000Z",2014,9,20,"SÁBADO   ",8,6,"20/9/2014",0
"263","Aranjuez","2014-09-21T00:00:00.000Z",2014,9,21,"DOMINGO  ",4,7,"21/9/2014",0
"264","Aranjuez","2014-09-22T00:00:00.000Z",2014,9,22,"LUNES    ",9,1,"22/9/2014",0
"265","Aranjuez","2014-09-23T00:00:00.000Z",2014,9,23,"MARTES   ",6,2,"23/9/2014",0
"266","Aranjuez","2014-09-24T00:00:00.000Z",2014,9,24,"MIÉRCOLES",10,3,"24/9/2014",0
"267","Aranjuez","2014-09-25T00:00:00.000Z",2014,9,25,"JUEVES   ",5,4,"25/9/2014",0
"268","Aranjuez","2014-09-26T00:00:00.000Z",2014,9,26,"VIERNES  ",2,5,"26/9/2014",0
"269","Aranjuez","2014-09-27T00:00:00.000Z",2014,9,27,"SÁBADO   ",5,6,"27/9/2014",0
"270","Aranjuez","2014-09-28T00:00:00.000Z",2014,9,28,"DOMINGO  ",9,7,"28/9/2014",0
"271","Aranjuez","2014-09-29T00:00:00.000Z",2014,9,29,"LUNES    ",6,1,"29/9/2014",0
"272","Aranjuez","2014-09-30T00:00:00.000Z",2014,9,30,"MARTES   ",8,2,"30/9/2014",0
"273","Aranjuez","2014-10-01T00:00:00.000Z",2014,10,1,"MIÉRCOLES",8,3,"1/10/2014",0
"274","Aranjuez","2014-10-02T00:00:00.000Z",2014,10,2,"JUEVES   ",5,4,"2/10/2014",0
"275","Aranjuez","2014-10-03T00:00:00.000Z",2014,10,3,"VIERNES  ",6,5,"3/10/2014",0
"276","Aranjuez","2014-10-04T00:00:00.000Z",2014,10,4,"SÁBADO   ",11,6,"4/10/2014",0
"277","Aranjuez","2014-10-05T00:00:00.000Z",2014,10,5,"DOMINGO  ",7,7,"5/10/2014",0
"278","Aranjuez","2014-10-06T00:00:00.000Z",2014,10,6,"LUNES    ",6,1,"6/10/2014",0
"279","Aranjuez","2014-10-07T00:00:00.000Z",2014,10,7,"MARTES   ",8,2,"7/10/2014",0
"280","Aranjuez","2014-10-08T00:00:00.000Z",2014,10,8,"MIÉRCOLES",9,3,"8/10/2014",0
"281","Aranjuez","2014-10-09T00:00:00.000Z",2014,10,9,"JUEVES   ",10,4,"9/10/2014",0
"282","Aranjuez","2014-10-10T00:00:00.000Z",2014,10,10,"VIERNES  ",5,5,"10/10/2014",0
"283","Aranjuez","2014-10-11T00:00:00.000Z",2014,10,11,"SÁBADO   ",9,6,"11/10/2014",0
"284","Aranjuez","2014-10-12T00:00:00.000Z",2014,10,12,"DOMINGO  ",1,7,"12/10/2014",0
"285","Aranjuez","2014-10-13T00:00:00.000Z",2014,10,13,"LUNES    ",5,1,"13/10/2014",1
"286","Aranjuez","2014-10-14T00:00:00.000Z",2014,10,14,"MARTES   ",7,2,"14/10/2014",0
"287","Aranjuez","2014-10-15T00:00:00.000Z",2014,10,15,"MIÉRCOLES",8,3,"15/10/2014",0
"288","Aranjuez","2014-10-16T00:00:00.000Z",2014,10,16,"JUEVES   ",2,4,"16/10/2014",0
"289","Aranjuez","2014-10-17T00:00:00.000Z",2014,10,17,"VIERNES  ",5,5,"17/10/2014",0
"290","Aranjuez","2014-10-18T00:00:00.000Z",2014,10,18,"SÁBADO   ",5,6,"18/10/2014",0
"291","Aranjuez","2014-10-19T00:00:00.000Z",2014,10,19,"DOMINGO  ",6,7,"19/10/2014",0
"292","Aranjuez","2014-10-20T00:00:00.000Z",2014,10,20,"LUNES    ",8,1,"20/10/2014",0
"293","Aranjuez","2014-10-21T00:00:00.000Z",2014,10,21,"MARTES   ",4,2,"21/10/2014",0
"294","Aranjuez","2014-10-22T00:00:00.000Z",2014,10,22,"MIÉRCOLES",6,3,"22/10/2014",0
"295","Aranjuez","2014-10-23T00:00:00.000Z",2014,10,23,"JUEVES   ",6,4,"23/10/2014",0
"296","Aranjuez","2014-10-24T00:00:00.000Z",2014,10,24,"VIERNES  ",5,5,"24/10/2014",0
"297","Aranjuez","2014-10-25T00:00:00.000Z",2014,10,25,"SÁBADO   ",9,6,"25/10/2014",0
"298","Aranjuez","2014-10-26T00:00:00.000Z",2014,10,26,"DOMINGO  ",6,7,"26/10/2014",0
"299","Aranjuez","2014-10-27T00:00:00.000Z",2014,10,27,"LUNES    ",2,1,"27/10/2014",0
"300","Aranjuez","2014-10-28T00:00:00.000Z",2014,10,28,"MARTES   ",11,2,"28/10/2014",0
"301","Aranjuez","2014-10-29T00:00:00.000Z",2014,10,29,"MIÉRCOLES",11,3,"29/10/2014",0
"302","Aranjuez","2014-10-30T00:00:00.000Z",2014,10,30,"JUEVES   ",9,4,"30/10/2014",0
"303","Aranjuez","2014-10-31T00:00:00.000Z",2014,10,31,"VIERNES  ",11,5,"31/10/2014",0
"304","Aranjuez","2014-11-01T00:00:00.000Z",2014,11,1,"SÁBADO   ",10,6,"1/11/2014",0
"305","Aranjuez","2014-11-02T00:00:00.000Z",2014,11,2,"DOMINGO  ",5,7,"2/11/2014",0
"306","Aranjuez","2014-11-03T00:00:00.000Z",2014,11,3,"LUNES    ",4,1,"3/11/2014",1
"307","Aranjuez","2014-11-04T00:00:00.000Z",2014,11,4,"MARTES   ",5,2,"4/11/2014",0
"308","Aranjuez","2014-11-05T00:00:00.000Z",2014,11,5,"MIÉRCOLES",5,3,"5/11/2014",0
"309","Aranjuez","2014-11-06T00:00:00.000Z",2014,11,6,"JUEVES   ",9,4,"6/11/2014",0
"310","Aranjuez","2014-11-07T00:00:00.000Z",2014,11,7,"VIERNES  ",6,5,"7/11/2014",0
"311","Aranjuez","2014-11-08T00:00:00.000Z",2014,11,8,"SÁBADO   ",6,6,"8/11/2014",0
"312","Aranjuez","2014-11-09T00:00:00.000Z",2014,11,9,"DOMINGO  ",5,7,"9/11/2014",0
"313","Aranjuez","2014-11-10T00:00:00.000Z",2014,11,10,"LUNES    ",2,1,"10/11/2014",0
"314","Aranjuez","2014-11-11T00:00:00.000Z",2014,11,11,"MARTES   ",2,2,"11/11/2014",0
"315","Aranjuez","2014-11-12T00:00:00.000Z",2014,11,12,"MIÉRCOLES",7,3,"12/11/2014",0
"316","Aranjuez","2014-11-13T00:00:00.000Z",2014,11,13,"JUEVES   ",5,4,"13/11/2014",0
"317","Aranjuez","2014-11-14T00:00:00.000Z",2014,11,14,"VIERNES  ",9,5,"14/11/2014",0
"318","Aranjuez","2014-11-15T00:00:00.000Z",2014,11,15,"SÁBADO   ",6,6,"15/11/2014",0
"319","Aranjuez","2014-11-16T00:00:00.000Z",2014,11,16,"DOMINGO  ",3,7,"16/11/2014",0
"320","Aranjuez","2014-11-17T00:00:00.000Z",2014,11,17,"LUNES    ",5,1,"17/11/2014",1
"321","Aranjuez","2014-11-18T00:00:00.000Z",2014,11,18,"MARTES   ",5,2,"18/11/2014",0
"322","Aranjuez","2014-11-19T00:00:00.000Z",2014,11,19,"MIÉRCOLES",5,3,"19/11/2014",0
"323","Aranjuez","2014-11-20T00:00:00.000Z",2014,11,20,"JUEVES   ",4,4,"20/11/2014",0
"324","Aranjuez","2014-11-21T00:00:00.000Z",2014,11,21,"VIERNES  ",6,5,"21/11/2014",0
"325","Aranjuez","2014-11-22T00:00:00.000Z",2014,11,22,"SÁBADO   ",7,6,"22/11/2014",0
"326","Aranjuez","2014-11-23T00:00:00.000Z",2014,11,23,"DOMINGO  ",6,7,"23/11/2014",0
"327","Aranjuez","2014-11-24T00:00:00.000Z",2014,11,24,"LUNES    ",3,1,"24/11/2014",0
"328","Aranjuez","2014-11-25T00:00:00.000Z",2014,11,25,"MARTES   ",6,2,"25/11/2014",0
"329","Aranjuez","2014-11-26T00:00:00.000Z",2014,11,26,"MIÉRCOLES",11,3,"26/11/2014",0
"330","Aranjuez","2014-11-27T00:00:00.000Z",2014,11,27,"JUEVES   ",9,4,"27/11/2014",0
"331","Aranjuez","2014-11-28T00:00:00.000Z",2014,11,28,"VIERNES  ",9,5,"28/11/2014",0
"332","Aranjuez","2014-11-29T00:00:00.000Z",2014,11,29,"SÁBADO   ",1,6,"29/11/2014",0
"333","Aranjuez","2014-11-30T00:00:00.000Z",2014,11,30,"DOMINGO  ",5,7,"30/11/2014",0
"334","Aranjuez","2014-12-01T00:00:00.000Z",2014,12,1,"LUNES    ",11,1,"1/12/2014",0
"335","Aranjuez","2014-12-02T00:00:00.000Z",2014,12,2,"MARTES   ",10,2,"2/12/2014",0
"336","Aranjuez","2014-12-03T00:00:00.000Z",2014,12,3,"MIÉRCOLES",10,3,"3/12/2014",0
"337","Aranjuez","2014-12-04T00:00:00.000Z",2014,12,4,"JUEVES   ",5,4,"4/12/2014",0
"338","Aranjuez","2014-12-05T00:00:00.000Z",2014,12,5,"VIERNES  ",11,5,"5/12/2014",0
"339","Aranjuez","2014-12-06T00:00:00.000Z",2014,12,6,"SÁBADO   ",6,6,"6/12/2014",0
"340","Aranjuez","2014-12-07T00:00:00.000Z",2014,12,7,"DOMINGO  ",6,7,"7/12/2014",0
"341","Aranjuez","2014-12-08T00:00:00.000Z",2014,12,8,"LUNES    ",3,1,"8/12/2014",1
"342","Aranjuez","2014-12-09T00:00:00.000Z",2014,12,9,"MARTES   ",7,2,"9/12/2014",0
"343","Aranjuez","2014-12-10T00:00:00.000Z",2014,12,10,"MIÉRCOLES",7,3,"10/12/2014",0
"344","Aranjuez","2014-12-11T00:00:00.000Z",2014,12,11,"JUEVES   ",5,4,"11/12/2014",0
"345","Aranjuez","2014-12-12T00:00:00.000Z",2014,12,12,"VIERNES  ",7,5,"12/12/2014",0
"346","Aranjuez","2014-12-13T00:00:00.000Z",2014,12,13,"SÁBADO   ",9,6,"13/12/2014",0
"347","Aranjuez","2014-12-14T00:00:00.000Z",2014,12,14,"DOMINGO  ",6,7,"14/12/2014",0
"348","Aranjuez","2014-12-15T00:00:00.000Z",2014,12,15,"LUNES    ",3,1,"15/12/2014",0
"349","Aranjuez","2014-12-16T00:00:00.000Z",2014,12,16,"MARTES   ",6,2,"16/12/2014",0
"350","Aranjuez","2014-12-17T00:00:00.000Z",2014,12,17,"MIÉRCOLES",5,3,"17/12/2014",0
"351","Aranjuez","2014-12-18T00:00:00.000Z",2014,12,18,"JUEVES   ",11,4,"18/12/2014",0
"352","Aranjuez","2014-12-19T00:00:00.000Z",2014,12,19,"VIERNES  ",5,5,"19/12/2014",0
"353","Aranjuez","2014-12-20T00:00:00.000Z",2014,12,20,"SÁBADO   ",7,6,"20/12/2014",0
"354","Aranjuez","2014-12-21T00:00:00.000Z",2014,12,21,"DOMINGO  ",11,7,"21/12/2014",0
"355","Aranjuez","2014-12-22T00:00:00.000Z",2014,12,22,"LUNES    ",8,1,"22/12/2014",0
"356","Aranjuez","2014-12-23T00:00:00.000Z",2014,12,23,"MARTES   ",6,2,"23/12/2014",0
"357","Aranjuez","2014-12-24T00:00:00.000Z",2014,12,24,"MIÉRCOLES",7,3,"24/12/2014",0
"358","Aranjuez","2014-12-25T00:00:00.000Z",2014,12,25,"JUEVES   ",5,4,"25/12/2014",1
"359","Aranjuez","2014-12-26T00:00:00.000Z",2014,12,26,"VIERNES  ",6,5,"26/12/2014",0
"360","Aranjuez","2014-12-27T00:00:00.000Z",2014,12,27,"SÁBADO   ",11,6,"27/12/2014",0
"361","Aranjuez","2014-12-28T00:00:00.000Z",2014,12,28,"DOMINGO  ",4,7,"28/12/2014",0
"362","Aranjuez","2014-12-29T00:00:00.000Z",2014,12,29,"LUNES    ",3,1,"29/12/2014",0
"363","Aranjuez","2014-12-30T00:00:00.000Z",2014,12,30,"MARTES   ",7,2,"30/12/2014",0
"364","Aranjuez","2014-12-31T00:00:00.000Z",2014,12,31,"MIÉRCOLES",5,3,"31/12/2014",1
"365","Aranjuez","2015-01-01T00:00:00.000Z",2015,1,1,"JUEVES   ",12,4,"1/1/2015",1
"366","Aranjuez","2015-01-02T00:00:00.000Z",2015,1,2,"VIERNES  ",9,5,"2/1/2015",0
"367","Aranjuez","2015-01-03T00:00:00.000Z",2015,1,3,"SÁBADO   ",4,6,"3/1/2015",0
"368","Aranjuez","2015-01-04T00:00:00.000Z",2015,1,4,"DOMINGO  ",3,7,"4/1/2015",0
"369","Aranjuez","2015-01-05T00:00:00.000Z",2015,1,5,"LUNES    ",6,1,"5/1/2015",0
"370","Aranjuez","2015-01-06T00:00:00.000Z",2015,1,6,"MARTES   ",7,2,"6/1/2015",0
"371","Aranjuez","2015-01-08T00:00:00.000Z",2015,1,8,"JUEVES   ",5,4,"8/1/2015",0
"372","Aranjuez","2015-01-09T00:00:00.000Z",2015,1,9,"VIERNES  ",6,5,"9/1/2015",0
"373","Aranjuez","2015-01-10T00:00:00.000Z",2015,1,10,"SÁBADO   ",9,6,"10/1/2015",0
"374","Aranjuez","2015-01-11T00:00:00.000Z",2015,1,11,"DOMINGO  ",5,7,"11/1/2015",0
"375","Aranjuez","2015-01-12T00:00:00.000Z",2015,1,12,"LUNES    ",4,1,"12/1/2015",1
"376","Aranjuez","2015-01-13T00:00:00.000Z",2015,1,13,"MARTES   ",6,2,"13/1/2015",0
"377","Aranjuez","2015-01-14T00:00:00.000Z",2015,1,14,"MIÉRCOLES",5,3,"14/1/2015",0
"378","Aranjuez","2015-01-15T00:00:00.000Z",2015,1,15,"JUEVES   ",9,4,"15/1/2015",0
"379","Aranjuez","2015-01-16T00:00:00.000Z",2015,1,16,"VIERNES  ",4,5,"16/1/2015",0
"380","Aranjuez","2015-01-17T00:00:00.000Z",2015,1,17,"SÁBADO   ",3,6,"17/1/2015",0
"381","Aranjuez","2015-01-18T00:00:00.000Z",2015,1,18,"DOMINGO  ",6,7,"18/1/2015",0
"382","Aranjuez","2015-01-19T00:00:00.000Z",2015,1,19,"LUNES    ",6,1,"19/1/2015",0
"383","Aranjuez","2015-01-20T00:00:00.000Z",2015,1,20,"MARTES   ",13,2,"20/1/2015",0
"384","Aranjuez","2015-01-21T00:00:00.000Z",2015,1,21,"MIÉRCOLES",5,3,"21/1/2015",0
"385","Aranjuez","2015-01-22T00:00:00.000Z",2015,1,22,"JUEVES   ",6,4,"22/1/2015",0
"386","Aranjuez","2015-01-23T00:00:00.000Z",2015,1,23,"VIERNES  ",2,5,"23/1/2015",0
"387","Aranjuez","2015-01-24T00:00:00.000Z",2015,1,24,"SÁBADO   ",1,6,"24/1/2015",0
"388","Aranjuez","2015-01-25T00:00:00.000Z",2015,1,25,"DOMINGO  ",8,7,"25/1/2015",0
"389","Aranjuez","2015-01-26T00:00:00.000Z",2015,1,26,"LUNES    ",3,1,"26/1/2015",0
"390","Aranjuez","2015-01-27T00:00:00.000Z",2015,1,27,"MARTES   ",11,2,"27/1/2015",0
"391","Aranjuez","2015-01-28T00:00:00.000Z",2015,1,28,"MIÉRCOLES",8,3,"28/1/2015",0
"392","Aranjuez","2015-01-29T00:00:00.000Z",2015,1,29,"JUEVES   ",9,4,"29/1/2015",0
"393","Aranjuez","2015-01-30T00:00:00.000Z",2015,1,30,"VIERNES  ",10,5,"30/1/2015",0
"394","Aranjuez","2015-01-31T00:00:00.000Z",2015,1,31,"SÁBADO   ",10,6,"31/1/2015",0
"395","Aranjuez","2015-02-01T00:00:00.000Z",2015,2,1,"DOMINGO  ",9,7,"1/2/2015",0
"396","Aranjuez","2015-02-02T00:00:00.000Z",2015,2,2,"LUNES    ",4,1,"2/2/2015",0
"397","Aranjuez","2015-02-03T00:00:00.000Z",2015,2,3,"MARTES   ",5,2,"3/2/2015",0
"398","Aranjuez","2015-02-04T00:00:00.000Z",2015,2,4,"MIÉRCOLES",4,3,"4/2/2015",0
"399","Aranjuez","2015-02-05T00:00:00.000Z",2015,2,5,"JUEVES   ",10,4,"5/2/2015",0
"400","Aranjuez","2015-02-06T00:00:00.000Z",2015,2,6,"VIERNES  ",6,5,"6/2/2015",0
"401","Aranjuez","2015-02-07T00:00:00.000Z",2015,2,7,"SÁBADO   ",8,6,"7/2/2015",0
"402","Aranjuez","2015-02-08T00:00:00.000Z",2015,2,8,"DOMINGO  ",4,7,"8/2/2015",0
"403","Aranjuez","2015-02-09T00:00:00.000Z",2015,2,9,"LUNES    ",10,1,"9/2/2015",0
"404","Aranjuez","2015-02-10T00:00:00.000Z",2015,2,10,"MARTES   ",8,2,"10/2/2015",0
"405","Aranjuez","2015-02-11T00:00:00.000Z",2015,2,11,"MIÉRCOLES",4,3,"11/2/2015",0
"406","Aranjuez","2015-02-12T00:00:00.000Z",2015,2,12,"JUEVES   ",9,4,"12/2/2015",0
"407","Aranjuez","2015-02-13T00:00:00.000Z",2015,2,13,"VIERNES  ",8,5,"13/2/2015",0
"408","Aranjuez","2015-02-14T00:00:00.000Z",2015,2,14,"SÁBADO   ",6,6,"14/2/2015",0
"409","Aranjuez","2015-02-15T00:00:00.000Z",2015,2,15,"DOMINGO  ",6,7,"15/2/2015",0
"410","Aranjuez","2015-02-16T00:00:00.000Z",2015,2,16,"LUNES    ",8,1,"16/2/2015",0
"411","Aranjuez","2015-02-17T00:00:00.000Z",2015,2,17,"MARTES   ",6,2,"17/2/2015",0
"412","Aranjuez","2015-02-18T00:00:00.000Z",2015,2,18,"MIÉRCOLES",6,3,"18/2/2015",0
"413","Aranjuez","2015-02-19T00:00:00.000Z",2015,2,19,"JUEVES   ",12,4,"19/2/2015",0
"414","Aranjuez","2015-02-20T00:00:00.000Z",2015,2,20,"VIERNES  ",8,5,"20/2/2015",0
"415","Aranjuez","2015-02-21T00:00:00.000Z",2015,2,21,"SÁBADO   ",11,6,"21/2/2015",0
"416","Aranjuez","2015-02-22T00:00:00.000Z",2015,2,22,"DOMINGO  ",5,7,"22/2/2015",0
"417","Aranjuez","2015-02-23T00:00:00.000Z",2015,2,23,"LUNES    ",6,1,"23/2/2015",0
"418","Aranjuez","2015-02-24T00:00:00.000Z",2015,2,24,"MARTES   ",8,2,"24/2/2015",0
"419","Aranjuez","2015-02-25T00:00:00.000Z",2015,2,25,"MIÉRCOLES",6,3,"25/2/2015",0
"420","Aranjuez","2015-02-26T00:00:00.000Z",2015,2,26,"JUEVES   ",9,4,"26/2/2015",0
"421","Aranjuez","2015-02-27T00:00:00.000Z",2015,2,27,"VIERNES  ",9,5,"27/2/2015",0
"422","Aranjuez","2015-02-28T00:00:00.000Z",2015,2,28,"SÁBADO   ",7,6,"28/2/2015",0
"423","Aranjuez","2015-03-01T00:00:00.000Z",2015,3,1,"DOMINGO  ",8,7,"1/3/2015",0
"424","Aranjuez","2015-03-02T00:00:00.000Z",2015,3,2,"LUNES    ",8,1,"2/3/2015",0
"425","Aranjuez","2015-03-03T00:00:00.000Z",2015,3,3,"MARTES   ",9,2,"3/3/2015",0
"426","Aranjuez","2015-03-04T00:00:00.000Z",2015,3,4,"MIÉRCOLES",10,3,"4/3/2015",0
"427","Aranjuez","2015-03-05T00:00:00.000Z",2015,3,5,"JUEVES   ",4,4,"5/3/2015",0
"428","Aranjuez","2015-03-06T00:00:00.000Z",2015,3,6,"VIERNES  ",12,5,"6/3/2015",0
"429","Aranjuez","2015-03-07T00:00:00.000Z",2015,3,7,"SÁBADO   ",6,6,"7/3/2015",0
"430","Aranjuez","2015-03-08T00:00:00.000Z",2015,3,8,"DOMINGO  ",8,7,"8/3/2015",0
"431","Aranjuez","2015-03-09T00:00:00.000Z",2015,3,9,"LUNES    ",6,1,"9/3/2015",0
"432","Aranjuez","2015-03-10T00:00:00.000Z",2015,3,10,"MARTES   ",11,2,"10/3/2015",0
"433","Aranjuez","2015-03-11T00:00:00.000Z",2015,3,11,"MIÉRCOLES",8,3,"11/3/2015",0
"434","Aranjuez","2015-03-12T00:00:00.000Z",2015,3,12,"JUEVES   ",7,4,"12/3/2015",0
"435","Aranjuez","2015-03-13T00:00:00.000Z",2015,3,13,"VIERNES  ",5,5,"13/3/2015",0
"436","Aranjuez","2015-03-14T00:00:00.000Z",2015,3,14,"SÁBADO   ",4,6,"14/3/2015",0
"437","Aranjuez","2015-03-15T00:00:00.000Z",2015,3,15,"DOMINGO  ",5,7,"15/3/2015",0
"438","Aranjuez","2015-03-16T00:00:00.000Z",2015,3,16,"LUNES    ",8,1,"16/3/2015",0
"439","Aranjuez","2015-03-17T00:00:00.000Z",2015,3,17,"MARTES   ",8,2,"17/3/2015",0
"440","Aranjuez","2015-03-18T00:00:00.000Z",2015,3,18,"MIÉRCOLES",10,3,"18/3/2015",0
"441","Aranjuez","2015-03-19T00:00:00.000Z",2015,3,19,"JUEVES   ",5,4,"19/3/2015",0
"442","Aranjuez","2015-03-20T00:00:00.000Z",2015,3,20,"VIERNES  ",13,5,"20/3/2015",0
"443","Aranjuez","2015-03-21T00:00:00.000Z",2015,3,21,"SÁBADO   ",11,6,"21/3/2015",0
"444","Aranjuez","2015-03-22T00:00:00.000Z",2015,3,22,"DOMINGO  ",6,7,"22/3/2015",0
"445","Aranjuez","2015-03-23T00:00:00.000Z",2015,3,23,"LUNES    ",5,1,"23/3/2015",1
"446","Aranjuez","2015-03-24T00:00:00.000Z",2015,3,24,"MARTES   ",5,2,"24/3/2015",0
"447","Aranjuez","2015-03-25T00:00:00.000Z",2015,3,25,"MIÉRCOLES",10,3,"25/3/2015",0
"448","Aranjuez","2015-03-26T00:00:00.000Z",2015,3,26,"JUEVES   ",3,4,"26/3/2015",0
"449","Aranjuez","2015-03-27T00:00:00.000Z",2015,3,27,"VIERNES  ",11,5,"27/3/2015",0
"450","Aranjuez","2015-03-28T00:00:00.000Z",2015,3,28,"SÁBADO   ",6,6,"28/3/2015",0
"451","Aranjuez","2015-03-29T00:00:00.000Z",2015,3,29,"DOMINGO  ",7,7,"29/3/2015",1
"452","Aranjuez","2015-03-30T00:00:00.000Z",2015,3,30,"LUNES    ",12,1,"30/3/2015",0
"453","Aranjuez","2015-03-31T00:00:00.000Z",2015,3,31,"MARTES   ",2,2,"31/3/2015",0
"454","Aranjuez","2015-04-01T00:00:00.000Z",2015,4,1,"MIÉRCOLES",5,3,"1/4/2015",0
"455","Aranjuez","2015-04-02T00:00:00.000Z",2015,4,2,"JUEVES   ",5,4,"2/4/2015",1
"456","Aranjuez","2015-04-03T00:00:00.000Z",2015,4,3,"VIERNES  ",2,5,"3/4/2015",1
"457","Aranjuez","2015-04-04T00:00:00.000Z",2015,4,4,"SÁBADO   ",3,6,"4/4/2015",0
"458","Aranjuez","2015-04-05T00:00:00.000Z",2015,4,5,"DOMINGO  ",7,7,"5/4/2015",1
"459","Aranjuez","2015-04-06T00:00:00.000Z",2015,4,6,"LUNES    ",3,1,"6/4/2015",0
"460","Aranjuez","2015-04-07T00:00:00.000Z",2015,4,7,"MARTES   ",6,2,"7/4/2015",0
"461","Aranjuez","2015-04-08T00:00:00.000Z",2015,4,8,"MIÉRCOLES",3,3,"8/4/2015",0
"462","Aranjuez","2015-04-09T00:00:00.000Z",2015,4,9,"JUEVES   ",10,4,"9/4/2015",0
"463","Aranjuez","2015-04-10T00:00:00.000Z",2015,4,10,"VIERNES  ",10,5,"10/4/2015",0
"464","Aranjuez","2015-04-11T00:00:00.000Z",2015,4,11,"SÁBADO   ",6,6,"11/4/2015",0
"465","Aranjuez","2015-04-12T00:00:00.000Z",2015,4,12,"DOMINGO  ",7,7,"12/4/2015",0
"466","Aranjuez","2015-04-13T00:00:00.000Z",2015,4,13,"LUNES    ",9,1,"13/4/2015",0
"467","Aranjuez","2015-04-14T00:00:00.000Z",2015,4,14,"MARTES   ",5,2,"14/4/2015",0
"468","Aranjuez","2015-04-15T00:00:00.000Z",2015,4,15,"MIÉRCOLES",4,3,"15/4/2015",0
"469","Aranjuez","2015-04-16T00:00:00.000Z",2015,4,16,"JUEVES   ",7,4,"16/4/2015",0
"470","Aranjuez","2015-04-17T00:00:00.000Z",2015,4,17,"VIERNES  ",9,5,"17/4/2015",0
"471","Aranjuez","2015-04-18T00:00:00.000Z",2015,4,18,"SÁBADO   ",4,6,"18/4/2015",0
"472","Aranjuez","2015-04-19T00:00:00.000Z",2015,4,19,"DOMINGO  ",2,7,"19/4/2015",0
"473","Aranjuez","2015-04-20T00:00:00.000Z",2015,4,20,"LUNES    ",9,1,"20/4/2015",0
"474","Aranjuez","2015-04-21T00:00:00.000Z",2015,4,21,"MARTES   ",9,2,"21/4/2015",0
"475","Aranjuez","2015-04-22T00:00:00.000Z",2015,4,22,"MIÉRCOLES",6,3,"22/4/2015",1
"476","Aranjuez","2015-04-23T00:00:00.000Z",2015,4,23,"JUEVES   ",13,4,"23/4/2015",0
"477","Aranjuez","2015-04-24T00:00:00.000Z",2015,4,24,"VIERNES  ",4,5,"24/4/2015",0
"478","Aranjuez","2015-04-25T00:00:00.000Z",2015,4,25,"SÁBADO   ",12,6,"25/4/2015",0
"479","Aranjuez","2015-04-26T00:00:00.000Z",2015,4,26,"DOMINGO  ",5,7,"26/4/2015",0
"480","Aranjuez","2015-04-27T00:00:00.000Z",2015,4,27,"LUNES    ",5,1,"27/4/2015",0
"481","Aranjuez","2015-04-28T00:00:00.000Z",2015,4,28,"MARTES   ",7,2,"28/4/2015",0
